Spread,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
17.5,0.34090909090909094,1,-6,0,2,2.6300000000000026,-13.25,-12.76,0.5700000000000001,1.7,-2.7,-4.3,-0.6,3.700000000000003,-6.6,-3.3,1,-0.2999999999999998,1.3,0.7,-0.2,-0.7,1.3,2.3,-0.4,0.10000000000000009,-0.6000000000000001,-1.9000000000000001,-0.19999999999999998,1.2999999999999998,-3.1,1.3,2.1,1.5,-2.1,-3.5,0.30000000000000004,-59.5,113.80000000000001,14.5,-14.5,0.20000000000000018,-0.5,-0.8,-0.6,-1.0099999999999998,1.0699999999999998,0.7899999999999999,-0.53,1.700000000000001,-1.7000000000000002,0.7,0.2,18.599999999999994,-58.4,54.6,20.5,12.100000000000001,-15.600000000000001,-27.9,-1.4,-1.4,3,1.5999999999999999,-0.6,9.2,-11.2,-2.8000000000000003,1,0.6000000000000001,-0.4,-2.4000000000000004,-0.4,17.669999999999998,-32.58,-27.85,5.2,1.7999999999999998,-2.2,-5.2,-0.6000000000000001,1.3,-1.7,-4.7,0,76.59999999999997,-134,-25.400000000000002,29,0.7000000000000002,-2.2,0.19999999999999996,0,0
2.5,-0.22727272727272724,0,-3,-8,-1,0.01999999999999602,-1.26,-15.59,-3.49,0.40000000000000036,-0.8999999999999999,-0.6000000000000001,-1,0.8000000000000007,-4.5,-9.2,-3.2,1.3000000000000003,0.6,2.3000000000000003,0.6,0.19999999999999996,0.2,0.19999999999999996,0.7,-0.19999999999999996,-0.5,1.8,0.30000000000000004,-0.39999999999999947,-2.6999999999999997,-7.3999999999999995,-0.09999999999999998,0.09999999999999964,-1.9,-2.9000000000000004,-1,-87.80000000000001,42.8,167.2,31.5,-0.10000000000000009,-0.39999999999999997,-1.1,0.30000000000000004,-0.24,0.73,-0.24,1.97,-0.40000000000000036,-2,-9.4,-1.9,8,-46,-170,-13.299999999999999,2.1999999999999993,-8.8,-10.799999999999999,-7.3,-1.9,1.1,4.1,0.8999999999999999,4.599999999999998,-3.1,2.6,-1.9999999999999998,-0.3999999999999999,-1.4,0.6,0.7,2.1499999999999986,-6.94,-14.52,-11.45,0.40000000000000036,-1,-0.6000000000000001,-1.1,-0.6,-1.6,0.4,-0.1,33.30000000000001,-53.4,-116.7,-33.5,0.9000000000000004,-0.10000000000000003,-2.5,-0.3,1
4.5,0.13636363636363635,0,-2,-4,0,-3.020000000000003,-3.31,-8.68,-0.52,0.19999999999999996,-0.2,-0.8,0.4,-5.5,-4.9,-2.5,-1.8,-1.4000000000000001,0.30000000000000004,0.6000000000000001,0.3,-0.4,0,0.6000000000000001,0.2,0,0.30000000000000004,0,-0.1,-0.5,0.1,1.5,-2.6,-0.5,-0.1,0.5,-0.3,94.5,57.2,-84.5,17.5,0.10000000000000009,1.4,-0.8999999999999999,-0.2,0.22999999999999998,-0.8899999999999999,0.22999999999999998,1.29,-3.8000000000000007,-1.5000000000000002,0.20000000000000018,-4.1,-52.900000000000006,-58.89999999999999,-3.8999999999999986,-94.6,-3.1999999999999993,-1.2000000000000002,0.8000000000000007,-0.09999999999999998,2.1,1.1,-1.9,0.7,2.6000000000000014,-3.8000000000000007,0.5999999999999996,0.8999999999999999,-0.19999999999999996,1.5,-0.19999999999999996,-0.19999999999999998,-3.789999999999999,-17.439999999999998,-7.36,-7.99,-0.2999999999999998,-0.30000000000000004,-0.2999999999999998,0.5,0.1,1.4,-0.9000000000000001,-0.5,-60.39999999999998,-76.4,-3.4000000000000057,-59.7,0.7999999999999998,-1.0999999999999999,0.20000000000000018,-1,0
2.5,-0.1363636363636364,-2,-1,-2,0,0,6.39,23.94,-4.26,-0.8999999999999999,-1.6,-0.9,0,-1.3000000000000007,-0.6,-3.3,1,0,1,3,-0.5,0,1.7,2,0,0.29999999999999993,-0.30000000000000004,-0.7,-0.30000000000000004,-0.6999999999999993,-4.3999999999999995,-9.7,-0.4,-0.9000000000000004,-2.6,-3.9,0.3,42.400000000000006,60.1,241.4,-1.200000000000001,-0.5,-0.2,-0.5,0.2,-0.1499999999999999,2.79,5.26,-1.62,1.5999999999999996,0.6,-0.3999999999999999,1.9,6.900000000000006,17.2,-8.100000000000001,23.1,-6,-13.6,-15,0.20000000000000018,0.9999999999999996,1.7000000000000002,5,-0.09999999999999998,-3.1000000000000014,-4.3999999999999995,-12.1,-3.0999999999999996,-0.30000000000000004,-0.7,-1.2999999999999998,0,-4.269999999999996,-12.63,-31.19,-5.590000000000001,-0.8999999999999999,-1.6,-0.9,0.09999999999999998,-0.2,-2.2,-3.2,0.1,-33.89999999999998,-39.599999999999994,-99.9,34.900000000000006,-0.7000000000000002,-0.7,-2.3,-0.30000000000000004,0
3.5,0.09090909090909094,4,0,-6,0,-0.8099999999999881,-0.5300000000000002,0.009999999999999898,-1.26,1.1,0.4,0.09999999999999998,0.19999999999999998,0.10000000000000142,0.3999999999999999,1.0999999999999996,-3.3,0,-1,-2,-0.3,0.29999999999999993,1.3,1.3,0.2,0.4,-1,-2.6,-0.09999999999999998,0.09999999999999964,-5.6,-9.9,-2.3000000000000003,0.9000000000000004,-1.4,-3.1,-0.8,-65.30000000000001,-31,-74.3,20.8,0,-0.30000000000000004,1,-0.30000000000000004,1.05,2.48,0.4600000000000001,0.9199999999999999,-2.5,-1.5,1.5,-3.5,-33,-5.6,11,-45,5.399999999999999,-4.3,-10.6,-2,-1.4,-0.10000000000000003,-0.4,0.5,6.399999999999999,4.1,-7.6,2.6000000000000005,0.6,-1.4,-3.4,-0.4,5.909999999999997,10.61,17.13,-5.17,0.9000000000000001,0.2,-0.09999999999999998,0.10000000000000003,0.3,-2.7,-4.7,-0.5,17.899999999999977,30.9,16.9,-19.1,1.2999999999999998,0.8,0,0.30000000000000004,1
4.5,0.13636363636363635,1,7,8,-3,14.189999999999998,4.390000000000001,0.29,-1.27,1.2999999999999998,-0.4,0.3,0.30000000000000004,6.200000000000001,0.9,0.19999999999999973,0.7999999999999999,-0.4,-0.09999999999999998,1.6,-0.8,0.09999999999999987,-0.3,-0.8999999999999999,0.8999999999999999,0.20000000000000007,-1.1,-1.8,0.2,1.5,2.8,3.5,-2.5,1.2000000000000002,0.2,1.2,-0.2,-68.29999999999998,-11.999999999999998,80.69999999999999,-19.5,0.7,0.7000000000000001,1.7000000000000002,-1.1,-1.2,-0.09,-3.76,1.6800000000000002,5.300000000000001,-4,-3.7,0.5,69.80000000000001,-85.19999999999999,-114.19999999999999,17.6,7.300000000000001,-1.4000000000000001,3.3,0.10000000000000009,-1.6999999999999997,-0.09999999999999998,1.2999999999999998,-0.5,-2,15,22,-3,0.8,0.09999999999999998,0.8,-0.4,15.880000000000003,11.95,-17.45,2.27,1,-0.7,0,0.39999999999999997,0.6,0.3,1.6,-1.4,69.59999999999997,1.0000000000000004,-19.39999999999999,23.799999999999997,1.3999999999999995,-0.6000000000000001,0.5999999999999999,0.5,0
4.5,0.2391304347826087,0,-1,3,-2,-1.2099999999999937,-9.940000000000001,-20.060000000000002,-6,1.0000000000000002,-0.4,0,-1,3.1000000000000014,-2.2,-1.9,-2.5,-0.19999999999999996,1.1,0.8,0.4,-0.8999999999999999,0.7999999999999999,2.1,0.8,0.5,0.1,1.5,0,-0.10000000000000053,-0.5000000000000001,1.9000000000000001,-0.30000000000000004,0.7999999999999998,-0.5,0.8,-0.6,28.69999999999999,-0.3000000000000007,36.7,43.5,0.09999999999999987,1.1,0.09999999999999987,-0.1,-1.1199999999999999,1.88,6.99,2.7199999999999998,1.5999999999999996,-3,-4.4,-1,28.599999999999994,-66.8,-162.4,-3.3999999999999986,7.899999999999999,-2.5,3.9,-4.7,0.39999999999999947,-0.30000000000000004,0.40000000000000013,1.2,-1.5,1.2000000000000002,11.5,-3,0.6,0.9,1.6,0.2,4.939999999999998,-13.899999999999999,-4.29,-11.48,1.2999999999999998,-0.3,0.3,-0.7,1.6,0.20000000000000007,-0.3999999999999999,-0.6,24,-35.4,-83,-8.6,0.3000000000000007,-1.4000000000000001,-3.8,-0.30000000000000004,0
3.5,-0.17391304347826092,0,0,1,0,-0.9699999999999918,5.51,3.27,-5.42,0,-1,0,0.1,0.8999999999999986,3.6,0.9000000000000004,-1.4000000000000001,1.3,0,-2.7,-0.39999999999999997,0.2999999999999998,0.30000000000000004,-0.7000000000000001,-0.2,-0.6000000000000001,-0.6,1.4,0.3,-1.8999999999999995,1.1,4.1,1.2,-0.20000000000000018,-0.2,1.8000000000000003,0.5,-4.300000000000011,-104,-86.3,-9.8,0.10000000000000009,-0.2,0.10000000000000009,0.4,-0.3200000000000003,-0.9299999999999999,-2.6500000000000004,-1.87,2.200000000000001,0.6000000000000001,-4.8,-0.5999999999999999,34.5,17.1,-144.5,-4.800000000000001,-0.09999999999999787,-2.4,5.8999999999999995,-0.8999999999999999,0,-2,-1,-0.2,0.3000000000000007,3,17.3,-1.7999999999999998,-0.8,-1.2,1.2,0.30000000000000004,-4.920000000000002,3.6900000000000013,-0.8200000000000003,-1.0200000000000005,0.30000000000000027,-0.7000000000000001,0.30000000000000004,-0.3,-1.1,-1.4,1.9,0.5,21.80000000000001,19.8,-13.2,-4.299999999999997,0.20000000000000018,0.7,-0.09999999999999998,-0.2,1
7.5,0.08695652173913049,1,-6,-4,1,-0.22999999999999687,-11.5,-23.779999999999998,0.030000000000000027,0.19999999999999973,0.2,0.20000000000000007,-0.4,2.400000000000002,-1.2,2.3999999999999995,1.2999999999999998,-0.4,0.6000000000000001,-0.4,0.2,0.30000000000000004,1.3,0.30000000000000004,0.30000000000000004,0.5,1.5,0.5,-0.6000000000000001,2.000000000000001,2,-1,-1.6,0.5,-0.09999999999999998,-1.5,-1,-38.30000000000001,-2.299999999999997,-38.30000000000001,-56.4,0.30000000000000004,-1,-1.7,-1.1,0.1299999999999999,2.06,0.1299999999999999,0.42000000000000004,-0.20000000000000107,-0.8,-0.20000000000000018,1.3,-14.5,13.800000000000004,-17.5,-11.3,2.8999999999999986,0.20000000000000018,-0.09999999999999964,-3.4,-1,-0.2999999999999998,-2,-1.6,4.300000000000001,-8,-0.7000000000000002,0.6000000000000001,0.7999999999999999,0.8,-1.2,-1.3,10.879999999999995,-12.909999999999998,22.770000000000003,12.979999999999999,0.10000000000000009,-0.3,0.09999999999999998,-0.39999999999999997,0.4,-0.6,-1.6,-1.6,29.30000000000001,-11.299999999999997,16.299999999999983,-9.6,-0.8000000000000007,0.2999999999999998,-1,-0.9,0
4.5,-0.043478260869565244,1,-1,-1,-3,4.400000000000006,-6.29,-13.84,-0.04999999999999993,-0.20000000000000018,0.19999999999999996,-0.20000000000000007,-1,-0.8000000000000007,1.5000000000000002,3.2,-2.3,0,0.7,1,0.30000000000000004,0.30000000000000004,0.9,1.3,0.19999999999999998,-0.6000000000000001,-0.2,-1.6,-0.1,-0.9000000000000004,1.5,-0.8999999999999999,-3.7,-0.09999999999999964,0.6,-0.09999999999999998,-1.3,29.799999999999983,-48.5,-76.2,10.8,0.30000000000000004,1,0.30000000000000004,-0.30000000000000004,-0.20000000000000018,2.6999999999999997,3.9699999999999998,0.77,2.9000000000000004,-1.0999999999999999,-0.09999999999999998,0.7,78.20000000000002,8.899999999999999,6.199999999999999,23.2,-1.8000000000000007,2.5999999999999996,-1.7999999999999998,-6,0.5999999999999996,-1.4,-2.4,0.3,-7.200000000000003,-0.9000000000000001,-4.2,-7.3,-0.5,-0.5,-2.5,-0.4,-1.0799999999999983,-6.16,-6.790000000000001,-5.96,-0.19999999999999973,0.20000000000000007,-0.19999999999999996,-0.5,-0.7,-1.4,-3.7,-0.30000000000000004,28.899999999999977,41.199999999999996,36.9,-26.6,0.1999999999999993,-1.4,-1.4,0.7,0
1.5,0.043478260869565244,0,0,-3,1,-7.259999999999998,1.52,2.4,-2.91,-0.7999999999999998,0.5,2.2,-0.8,-4.199999999999999,-0.20000000000000018,-0.20000000000000007,-3.7,-0.7000000000000002,-1.3,0.3,-0.09999999999999998,0.19999999999999996,-0.4,-1.8,0.09999999999999998,0.20000000000000007,0.19999999999999996,0.20000000000000007,0,0.7999999999999998,2.1,6.8,-1.2,-0.7000000000000002,1.3,3.3,-1.3,84.5,2.5,-77.5,51.7,0,0.6,2,-0.09999999999999998,0.51,-0.9800000000000001,0.51,0.47,-2.1000000000000014,1.2000000000000002,2.9000000000000004,-4.1,-24,-27.299999999999997,73,-61.5,-6.5,4.800000000000001,15.5,-9.6,2.1000000000000005,-0.30000000000000004,-2.9000000000000004,1.7999999999999998,-3.3999999999999986,0.29999999999999993,4.6,2.4,-0.10000000000000009,0.9,1.9,0,-8.89,1.1100000000000003,-9.280000000000001,-12.26,-1.1,0.6,1.9000000000000001,-1.2,-0.4,1.3,3.6,-0.30000000000000004,-39.599999999999966,-50.9,115.39999999999999,-67.5,-0.9000000000000004,-0.2,1.9,-0.7,0
3.5,0,-2,-5,-14,0,-6.210000000000008,-0.07000000000000028,6.43,-1.21,0.10000000000000009,-0.30000000000000004,-0.8999999999999999,-0.4,-4.299999999999999,-0.7000000000000002,-5.300000000000001,0.7999999999999999,0.3999999999999999,-1.3,-1.6,0.09999999999999998,-0.10000000000000009,-0.4,2.9,0.09999999999999998,-0.30000000000000004,-0.6000000000000001,-2.3,0.1,-0.09999999999999964,-0.5,-10.1,-0.5,0.5999999999999996,0.6,-3.4,-0.2,32.30000000000001,-58.7,27.299999999999997,3.6999999999999993,0.09999999999999998,1.1,2.1,-0.6,-0.08000000000000007,0.74,9.6,-0.30999999999999994,-3.9000000000000004,0.09999999999999998,4.1,0.2,-35.10000000000002,22.9,123.9,-0.20000000000000018,2.5,2.8,-13.5,-2.8,0.2999999999999998,-1,1.2999999999999998,0,0.9000000000000021,-4.4,-25.1,-1.8,-0.19999999999999996,-0.8999999999999999,-2.2,0.1,-11.34,8.93,-7.489999999999998,-8.66,0.5,0.5,-0.5,-0.3,-0.2,-0.5,-5.2,-0.2,-23.100000000000023,17.2,-22.099999999999998,-1.7999999999999998,0.2999999999999998,1.4000000000000001,4.2,-0.9,0
3.5,-0.04347826086956519,-1,4,3,0,-7.419999999999995,-3.13,-0.49,2.0300000000000002,-0.40000000000000013,-0.4,-3.4,0.1,-3.6999999999999993,1.2999999999999998,-1.7000000000000002,-1.1,-1.4,0.30000000000000004,1.6,0.30000000000000004,-0.09999999999999987,0.6000000000000001,-0.09999999999999998,0.4,0.20000000000000007,-1.2,-1.8000000000000003,-0.30000000000000004,0.7000000000000002,0.7000000000000001,3.7,-0.3,-0.39999999999999947,-0.39999999999999997,-1.4,-0.4,97.9,-74.1,-103.1,-5.4,-0.10000000000000009,-0.4,0.8999999999999999,-0.1,-0.1499999999999999,1.3800000000000001,-2.26,0.04999999999999993,-2.200000000000001,0.5,-1.2000000000000002,-0.19999999999999996,-6.699999999999989,33,-10.7,16.8,-6.4,-6.3999999999999995,-21.4,0,2.3,-1.7000000000000002,-2.7,-0.2,-0.8000000000000007,3.9,2.2,-1.0999999999999999,0,-1.7000000000000002,-2,0,-8.910000000000004,7.37,-15.629999999999999,-1.5,-1.1,-1.1,-4.1,0.1,0.2,-2.2,-1.8,-0.30000000000000004,-18.30000000000001,36.7,-15.3,-1.0999999999999996,0.7000000000000002,1.1,0.9,0.8,1
1.5,-0.08695652173913043,0,-6,-4,0,-6.930000000000007,-0.1299999999999999,6.64,-2.06,-0.10000000000000009,-0.7999999999999999,1.9,-0.5,3.3000000000000007,-2.1,4.300000000000001,-0.5,0.8,0.5,-0.19999999999999996,0.6,-0.3999999999999999,-2.1,-1.4,0.10000000000000003,-0.7,-0.3,0.3,0.19999999999999998,0.1999999999999993,-0.5,-0.8,-0.19999999999999998,0.5,-0.5,0.5,-0.2,-19.5,43.5,28.5,-17.4,-0.5,-1.2,0.5,-0.30000000000000004,-0.5,-5.4,-7.64,0.6499999999999999,1.299999999999999,2.3,8.3,0.4,18.69999999999999,49,106.7,20.3,2.5,-4.2,13.5,-2.5,-1.2000000000000002,0.8,1.8,-0.4,-0.3000000000000007,-20,-17.299999999999997,-2,-0.8,-0.8,0.2,0.2,2.8800000000000026,-13.09,-8.31,-2.5200000000000005,0.2999999999999998,-0.7,2.3,-0.49999999999999994,-0.4,1.3,1.6,0.09999999999999998,42.299999999999955,-58.7,68.3,12.5,-0.40000000000000036,-0.9,-0.6000000000000001,0.1,1
3.5,0,1,-5,-11,-1,4.489999999999995,-1.56,-6.19,-0.88,0.2999999999999998,-0.39999999999999997,0.3,0.2,4.699999999999999,-2,2.7,-1.4000000000000001,1.2,-0.09999999999999998,0.2,0.5,-0.19999999999999996,0.7999999999999999,3.8,-0.4,0,-0.7,0,-0.1,2.5999999999999996,-0.1,-6.4,-1.2000000000000002,0.7999999999999998,-0.5,-1.2,-0.19999999999999998,-64.5,-26.8,-110.5,13.200000000000001,0,-0.7,-1,-0.6,-0.53,0.49,2.1,0.63,4.9,-1.5,2.8999999999999995,-1.7000000000000002,97.19999999999999,3.8999999999999986,-25.799999999999997,-52,4.199999999999999,-2.5,3.2,0.7999999999999999,-1.2000000000000002,-0.5,-2.1999999999999997,0.7,-5.5,-4.1,-8.5,2.6,0.30000000000000004,-1,0.30000000000000004,0,5.899999999999999,3.35,5.8999999999999995,-6.98,0.19999999999999973,-0.4,1.2000000000000002,0.30000000000000004,0.5,-1.8,-3.5,0.4,60.5,-10.099999999999998,-7.5,-20.5,-0.9000000000000004,-0.4,-1.4,-0.30000000000000004,0
4.5,0,3,-6,-6,1,-4.290000000000006,4.58,1.7400000000000002,0.51,-0.30000000000000004,0,-0.3,0,-0.10000000000000142,-2.1,-7.1,0.4,0.19999999999999996,0.6,2.1999999999999997,0.4,0.19999999999999996,0.2,0.2,-0.30000000000000004,0.2,-0.09999999999999998,0.2,0.1,-0.7000000000000002,-3.4000000000000004,-6.699999999999999,1.5,-0.20000000000000018,-1.6,-2.2,0.5,35,69.30000000000001,0,-7.699999999999999,-0.7,-0.09999999999999998,-2.7,-0.10000000000000003,1.17,0.06999999999999984,1.17,-1.05,1,1,-1.0000000000000002,0,26.599999999999994,25.9,-38.4,1.5,-1,-1,1,1.1,0.5,1.5,0.4999999999999999,-0.3,-0.6999999999999993,-13.7,-13.7,0.8,0,-0.30000000000000004,-1,0.3,-2.6499999999999986,-1.13,6.69,-2.48,0,0.30000000000000004,1,0,-0.2,-0.6,-1.2,0.7,3.3999999999999773,-46.2,-103.6,16,-0.20000000000000018,-0.2,-0.1,0.1,0
7.5,0.043478260869565244,1,1,-2,-1,-1.2800000000000011,-4.57,3.52,-4.73,0.19999999999999996,0.19999999999999998,0.2,-0.8,2,1.4,1,-3,0.30000000000000004,0.6,-0.7,0.1,-0.19999999999999996,0.8,0.8,-0.4,0.10000000000000009,0.39999999999999997,0.10000000000000009,-0.5,-0.7000000000000002,-0.7,-3.7,0.09999999999999998,0.09999999999999964,-1.2999999999999998,-1.9,-0.3,-41.5,-6.799999999999997,-21.5,26.5,-0.19999999999999996,-0.5,-1.2,-0.2,-0.9300000000000002,1.67,-0.9300000000000002,0.42999999999999994,-0.5999999999999996,-2.9,0.39999999999999997,-0.5999999999999999,23.299999999999983,-40.7,52.300000000000004,-26.5,3.3999999999999986,-5.8999999999999995,-7.6,-4.6,-0.7999999999999998,-0.5,-0.8,0.19999999999999996,2.400000000000002,6.1,-7.6,-3.8000000000000003,0.09999999999999987,0.4,-0.9,-0.49999999999999994,1.1300000000000026,-4.91,-11.69,-7.4399999999999995,0.5999999999999999,-0.7,-0.39999999999999997,-0.8,0.3,-0.3999999999999999,-1.7000000000000002,-0.1,62.60000000000002,5.600000000000001,-12.4,-34.400000000000006,0.3000000000000007,-0.7,1,-0.4,1
2.5,0.041666666666666685,0,-4,-1,0,-8.200000000000003,1.21,4.66,-2.55,-0.10000000000000009,0.8999999999999999,1.9,-0.1,-3.299999999999997,-2.5999999999999996,4.699999999999999,-3.1,-0.3999999999999999,-1,-1.4,-0.5,0,-0.4,2,-0.3,0,1,2,0,0.40000000000000036,1.4,5.4,0.5,-0.5,1.2,2.5,0.3,52.400000000000006,8.100000000000001,3.4000000000000004,42.4,-0.19999999999999996,1.1,-0.19999999999999996,0,0.7500000000000002,-0.54,0.27,-0.45,-1.299999999999999,-2,-2.3000000000000003,-2.8,-11.5,-23.499999999999993,12.5,-56.7,-3.799999999999997,9.2,19.200000000000003,-0.7000000000000001,1.6,-0.4,-1.4,1.1,-1.2000000000000028,-0.19999999999999973,3.8,-1.1,-0.5,1.5,1.5,0.2,-6.699999999999996,0.9499999999999997,9.97,-9.05,-0.6000000000000001,1.4,2.4,-0.1,-0.5,1.9,-0.5,0.4,-31,-9.299999999999997,135,-53.9,-0.2999999999999998,0.30000000000000004,-1.7999999999999998,-1,0
3.5,0.041666666666666685,3,-1,-1,-2,-2.6499999999999915,3.8,1.4799999999999998,-0.94,0.10000000000000009,-0.29999999999999993,2.1,-0.4,3.1999999999999993,1.2000000000000002,1.2,-2.5,1.9,-0.1,0.9,0.2,-0.30000000000000004,-0.3,0.7000000000000001,0.3,0.3,-0.7000000000000001,-0.7,0.30000000000000004,0.5,-1.9,-3.5,-0.09999999999999998,0.5,-0.9,0.5000000000000001,-0.19999999999999998,-39.099999999999994,-61.800000000000004,-19.1,13.4,0.6,-1,-2.4,0.2,-0.7300000000000002,-2.8800000000000003,-0.7300000000000002,-0.47,-0.20000000000000107,0.7999999999999998,0.7999999999999999,-0.8,-18.900000000000006,14.400000000000002,55.099999999999994,23.7,2,-2.3999999999999995,10,-4.3,-0.8999999999999999,-0.5,0.10000000000000003,0.3,6.299999999999997,1.2999999999999998,7.300000000000001,-5.6,0.40000000000000013,-0.8999999999999999,-0.6000000000000001,0.1,-2.5,6.159999999999999,9.620000000000001,-7.27,0.30000000000000027,-0.09999999999999998,2.3,-0.7,0.7,-0.6,-1.3000000000000003,-0.1,18.80000000000001,10.5,83.8,-17.6,-0.8999999999999995,1.8,5.5,-0.1,0
10.5,0.16666666666666669,3,-1,-3,1,-4.219999999999999,-9.719999999999999,-21.57,2.68,0.2999999999999998,-0.09999999999999998,0.2999999999999998,1.1,4.700000000000003,-0.5999999999999999,-12.3,1.0999999999999999,-0.20000000000000007,-0.6,-0.20000000000000007,-0.3,0.10000000000000009,-0.2,-0.9,0.4,-0.20000000000000007,-0.2,-0.20000000000000007,0.30000000000000004,-0.5999999999999996,0,2.4000000000000004,-0.6,0.10000000000000053,-0.6000000000000001,-0.9,0.8999999999999999,-41.000000000000014,27.7,100.99999999999999,-62,-0.7000000000000001,-0.7,-1.7000000000000002,0.6,0.08000000000000007,-0.13,0.08000000000000007,0.46,4.199999999999999,3.2,-3.8,-0.39999999999999997,68,44.6,-38,10.100000000000001,4.200000000000003,-3.8,-12.8,7.5,-1,0.6,1.9999999999999998,-1.5,2.200000000000003,-8.1,-16.8,4.3,-0.3999999999999999,-0.7000000000000001,-1.4,0.5,8.979999999999997,-0.7799999999999999,-10.25,8.79,0.7000000000000002,-0.7,-2.3,1.3,-0.5,-0.5000000000000001,-0.5000000000000001,0.19999999999999998,79.79999999999995,-13.5,-145.2,51.4,0.2999999999999998,-0.7,-2.5,1.5,1
4.5,0.10416666666666674,-2,-2,2,-1,-0.710000000000008,6.2700000000000005,3.0999999999999996,-1.79,0.5999999999999999,-0.39999999999999997,-1.4000000000000001,-0.5,2,-4.3,-11,-1.7,0,-0.30000000000000004,-2,0.2,0.29999999999999993,-0.7,-2.7,0,0.6000000000000001,-0.09999999999999998,0.6000000000000001,0.1,-0.3000000000000007,-1.3,0.7000000000000001,0.7,0.2999999999999998,-0.7,-0.7000000000000001,-0.1,14.299999999999983,55.300000000000004,-7.699999999999999,-2.3000000000000007,-0.7,0.6,0.30000000000000004,-0.30000000000000004,0.77,-0.76,-2.87,0.04999999999999993,4.6,-3.4,-9.4,-0.30000000000000004,80.19999999999999,-71.8,-185.8,6.8,4.600000000000001,-4.3999999999999995,-14.4,-1.7,0.10000000000000053,0.8,-0.9,-0.2,-8.100000000000001,-3.4,-2.1,-4.2,0.30000000000000004,0.3,1.3,0.2,2.780000000000001,-11.299999999999999,-10.549999999999999,-4.63,0.7999999999999998,-0.6,-2.2,-0.4,0,1,4,0.2,29.400000000000034,-74.9,-200.60000000000002,-5.9,0.40000000000000036,-1.6,-3,0,0
